geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
34590,-19.883101003637456,-43.86519039388104,sabara,MG
90250,-29.97977109824576,-51.18657313976557,porto alegre,RS
99250,-28.709924600631982,-51.933757970246766,serafina correa,RS
63050,-7.21934577886338,-39.31676283245784,juazeiro do norte,CE
13100,-22.907438245080453,-47.04492782292686,campinas,SP
8031,-23.51364654094289,-46.42162145031453,são paulo,SP
13024,-22.890379675499663,-47.04695778769699,campinas,SP
20040,-22.90133128893754,-43.17839842853022,rio de janeiro,RJ
5735,-23.62812503587046,-46.74744640665665,sao paulo,SP
22431,-22.98365813543773,-43.22330539159804,rio de janeiro,RJ
7243,-23.439387489035727,-46.41021083819032,guarulhos,SP
90240,-29.99757812725256,-51.18870678839125,porto alegre,RS
24715,-22.79408191432689,-42.9961001659706,sao goncalo,RJ
17047,-22.34585654844471,-49.033164414940224,bauru,SP
93295,-29.85968641533497,-51.131735230635385,esteio,RS
12040,-23.027134619439003,-45.59401040107002,taubate,SP
38400,-18.90608569676272,-48.28986085880929,uberlandia,MG
39860,-17.844991518648197,-40.33490922010552,nanuque,MG
1022,-23.5444976297536,-46.631461751457095,sao paulo,SP
94075,-29.93427339439665,-51.06570454010617,gravatai,RS
15500,-20.427445771716435,-49.961515216251286,votuporanga,SP
7745,-23.380153517733987,-46.720272814221474,caieiras,SP
14405,-20.523219803620886,-47.40938715195519,franca,SP
84400,-25.211120796536267,-50.97257870164657,prudentopolis,PR
3416,-23.56381279635236,-46.54653168868278,sao paulo,SP
15997,-21.591906202608342,-48.36609710866176,matão,SP
24340,-22.93688696808813,-43.02606991840267,niterói,RJ
6850,-23.71291603875928,-46.84811474846383,itapecerica da serra,SP
58175,-6.48229100404457,-36.15404229364205,cuite,PB
95680,-29.36101261579081,-50.82372527644647,canela,RS
36406,-20.687604388326346,-43.794525416560816,conselheiro lafaiete,MG
6600,-23.52908975823993,-46.90296996555525,jandira,SP
4914,-23.67544952622771,-46.743919417161926,sao paulo,SP
4514,-23.599414886202347,-46.67362366097294,sao paulo,SP
11705,-24.04102241998472,-46.51150902857297,praia grande,SP
66085,-1.4324006378486072,-48.478077541689736,belem,PA
8535,-23.55147644504213,-46.39174807313813,ferraz de vasconcelos,SP
9842,-23.75121220003251,-46.58051295178523,são bernardo do campo,SP
21920,-22.79747858228982,-43.186090735501146,rio de janeiro,RJ
92990,-29.995994236759163,-51.304268755605264,eldorado do sul,RS
9550,-23.62312860649937,-46.55132033264193,sao caetano do sul,SP
7242,-23.437537376074783,-46.426221,guarulhos,SP
5202,-23.400710161809684,-46.74624204717531,sao paulo,SP
2224,-23.4861208529055,-46.57760261365343,são paulo,SP
35960,-19.95252405089192,-43.41014466237075,santa barbara,MG
83260,-25.82585542028724,-48.540338439716336,matinhos,PR
89887,-27.068706638435568,-53.16564994339924,palmitos,SC
14955,-21.629175124454505,-49.0762527973012,borborema,SP
3502,-23.535900838738574,-46.53821868665241,sao paulo,SP
33938,-19.834937761438784,-44.03797144890181,ribeirao das neves,MG
58043,-7.12559493319468,-34.83547142695505,joão pessoa,PB
81810,-25.51546982292687,-49.273769273385646,curitiba,PR
97030,-29.708608993406443,-53.834971565653824,santa maria,RS
35162,-19.482715841548,-42.57503816648408,ipatinga,MG
80520,-25.402674510675805,-49.2814445342778,curitiba,PR
16202,-21.28715959300589,-50.32952173009336,birigui,SP
7941,-23.2720970883107,-46.74744859132577,francisco morato,SP
88371,-26.859942033018324,-48.69236207052954,navegantes,SC
4623,-23.633143710802656,-46.678910688874105,são paulo,SP
4334,-23.66000771579432,-46.63944241479597,são paulo,SP
19901,-22.98912039133824,-49.86869280544172,ourinhos,SP
91330,-30.03678607351244,-51.15844379204831,porto alegre,RS
8582,-23.453401882019048,-46.36001236065733,itaquaquecetuba,SP
4339,-23.66646511656761,-46.64327175284206,sao paulo,SP
5616,-23.59262470552254,-46.71786722078597,sao paulo,SP
78670,-11.616895749489249,-50.6678377779829,sao felix do araguaia,MT
32280,-19.955552591940187,-44.05480688940533,contagem,MG
7152,-23.402745480001823,-46.46710137000044,guarulhos,SP
8270,-23.561429793236705,-46.45562471787179,sao paulo,SP
76810,-8.802955184128974,-63.88522651192675,porto velho,RO
5570,-23.60328834277795,-46.79712580405673,são paulo,SP
99615,-27.52196766470546,-52.88867764117651,trindade do sul,RS
14060,-21.132462457123868,-47.8071591762364,ribeirao preto,SP
5358,-23.57022599999999,-46.74984525000001,são paulo,SP
27265,-22.529742160424696,-44.13506233957529,volta redonda,RJ
14930,-21.99421796733972,-48.39323996832853,boa esperanca do sul,SP
35400,-20.386802913758185,-43.48654807485047,ouro preto,MG
18086,-23.448141275334496,-47.4542570153087,sorocaba,SP
24140,-22.87935350316705,-43.07657941100663,niteroi,RJ
45940,-17.686860472112027,-40.103837325887554,ibirapua,BA
6730,-23.63140845536244,-47.02340986611586,vargem grande paulista,SP
16403,-21.68941252839801,-49.741448217616224,lins,SP
7123,-23.440057208436727,-46.52828639578164,guarulhos,SP
3583,-23.557822019706844,-46.49565131640599,sao paulo,SP
89051,-26.907140879493088,-49.06703755764007,blumenau,SC
35180,-19.543777003441868,-42.65629849856204,timoteo,MG
21050,-22.88230241503768,-43.25368553157874,rio de janeiro,RJ
4209,-23.58553256924808,-46.60053009824576,sao paulo,SP
3591,-23.55027550375092,-46.47975299999999,sao paulo,SP
72115,-15.8316382654057,-48.061416331310895,brasília,DF
31260,-19.86082081626177,-43.93628643228112,belo horizonte,MG
40110,-12.990756843331123,-38.51957605547069,salvador,BA
8613,-23.54087180975066,-46.284581978784615,suzano,SP
17400,-22.22295626551973,-49.64084417406306,garça,SP
78643,-12.58692143964019,-52.2075825,querência,MT
6700,-23.611395049724088,-46.92846972099935,cotia,SP
30230,-19.920877042527124,-43.87805189454315,belo horizonte,MG
36420,-20.511645584671072,-43.70168386166615,ouro branco,MG
5662,-23.61177293794032,-46.72605424989643,são paulo,SP
27345,-22.545442172918182,-44.178429180535566,barra mansa,RJ
20260,-22.91922935636796,-43.21616492255761,rio de janeiro,RJ
58030,-7.11868045268046,-34.85556,joao pessoa,PB
5531,-23.578857240637053,-46.72116918872988,sao paulo,SP
86065,-23.303559165127893,-51.20674298069719,londrina,PR
20911,-22.89488738371336,-43.24256640716617,rio de janeiro,RJ
68695,-2.945733649195429,-48.95251674391768,tailandia,PA
48410,-10.591955766602991,-38.38923003405824,cicero dantas,BA
4114,-23.585214478215683,-46.62492202553523,são paulo,SP
53370,-7.99240208622321,-34.86413774421539,olinda,PE
38030,-19.76741845989382,-47.93635834041203,uberaba,MG
45600,-14.788565537976371,-39.27364880107223,itabuna,BA
36033,-21.78494573550116,-43.3612598052975,juiz de fora,MG
21043,-22.843253641121887,-43.25042277878132,rio de janeiro,RJ
26088,-22.7014003268422,-43.52154918513532,nova iguacu,RJ
45607,-14.814131846240397,-39.2754507850424,itabuna,BA
89164,-27.212790594494844,-49.64867935053957,rio do sul,SC
80820,-25.403709918402665,-49.28388202553524,curitiba,PR
18950,-23.06045174122184,-49.62561242250568,ipaussu,SP
7179,-23.40488423397196,-46.4188174365803,guarulhos,SP
75110,-16.338345677724654,-48.9446112354017,anapolis,GO
21040,-22.86025080598999,-43.25050542270183,rio de janeiro,RJ
36036,-21.768112416549176,-43.374609770927,juiz de fora,MG
37018,-21.54644063580095,-45.430569121399685,varginha,MG
92200,-29.960786535662773,-51.19468316374292,canoas,RS
2180,-23.51796174271452,-46.56586340175424,sao paulo,SP
13480,-22.563957143487823,-47.40402037330482,limeira,SP
14055,-21.151099496856443,-47.82680548814449,ribeirao preto,SP
35450,-20.24060676132641,-43.80423058146536,itabirito,MG
16370,-21.5430359784855,-49.852016059066486,promissao,SP
38061,-19.74669243381034,-47.95499508243406,uberaba,MG
12224,-23.1737188462404,-45.819649644468754,sao jose dos campos,SP
4829,-23.735100247850408,-46.70932596364474,sao paulo,SP
5319,-23.53794299027647,-46.72655990994855,são paulo,SP
51021,-8.12597547737896,-34.90077707882738,recife,PE
27534,-22.46062927477061,-44.44751209631252,resende,RJ
18130,-23.531102046627044,-47.13428649194992,são roque,SP
29025,-20.316759776515365,-40.352244202967285,vitória,ES
2522,-23.503095471002325,-46.65929399999999,sao paulo,SP
9690,-23.67000307966409,-46.59063753814426,sao bernardo do campo,SP
23811,-22.86321367300037,-43.76676811243416,itaguai,RJ
91350,-30.01842611878932,-51.1630195711813,porto alegre,RS
13386,-22.799068808754324,-47.30373935537221,nova odessa,SP
2967,-23.4795095836748,-46.7042313871833,sao paulo,SP
73850,-16.773047262017908,-47.61847009560966,cristalina,GO
9761,-23.709600055180708,-46.52735062694415,sao bernardo do campo,SP
3517,-23.54272514293956,-46.52957605176295,sao paulo,SP
4235,-23.612529342022523,-46.5919318238068,sao paulo,SP
38413,-18.933203933666107,-48.3135387223152,uberlandia,MG
13903,-22.707669394396653,-46.76731354010619,amparo,SP
39970,-15.994859578243668,-41.27899135683973,pedra azul,MG
40300,-12.967775100759482,-38.49425639983786,salvador,BA
4844,-23.753829332217705,-46.7031185774424,são paulo,SP
29730,-19.523459232664955,-41.00012547919934,baixo guandu,ES
83707,-25.525457591007527,-49.35641100430277,araucaria,PR
27197,-22.500924105411364,-44.014297710721,pinheiral,RJ
13844,-22.380108641051,-46.94710816986245,mogi guaçu,SP
14600,-20.579025882081822,-47.8648775352407,sao joaquim da barra,SP
58700,-7.027678392234306,-37.27754008908621,patos,PB
32400,-20.02863903803251,-44.06837428288889,ibirite,MG
65065,-2.490366624956349,-44.235303384228544,são luís,MA
2431,-23.48679758145193,-46.63704064160352,sao paulo,SP
37640,-22.857899753210788,-46.32484640694553,extrema,MG
64200,-2.9051837007438617,-41.77689987268771,parnaiba,PI
21921,-22.80681905190717,-43.18976702622771,rio de janeiro,RJ
4165,-23.62903517713912,-46.60452523714733,sao paulo,SP
55192,-7.952669372946295,-36.20472037037687,santa cruz do capibaribe,PE
8040,-23.501655649460428,-46.447072910352574,sao paulo,SP
12722,-22.56090651909233,-44.93839151226722,cruzeiro,SP
31130,-19.88569702553522,-43.93999220566677,belo horizonte,MG
25645,-22.539778939538053,-43.20964097724069,petropolis,RJ
13567,-22.007915999451736,-47.87417909088816,sao carlos,SP
13311,-23.26089749191767,-47.31819342854689,itu,SP
76360,-14.961262568519734,-49.56164848929052,itapaci,GO
14735,-20.80465633688785,-48.80888296407654,severinia,SP
13015,-22.90496526755725,-47.05879901762937,campinas,SP
76900,-10.874823100514106,-61.96919973362644,ji-paraná,RO
61920,-3.850193999999945,-38.61309499999996,maracanau,CE
13915,-22.69537518652988,-46.98948787081178,jaguariuna,SP
40385,-12.92864491365653,-38.47628802343977,salvador,BA
15480,-20.182316370378025,-49.34954580249804,orindiúva,SP
6663,-23.55981287489477,-46.9413085921582,itapevi,SP
35179,-19.41072418871052,-42.55142779069234,santana do paraiso,MG
95500,-29.83620157669317,-50.51561178391394,santo antonio da patrulha,RS
56760,-7.60283475153812,-37.31479073326887,tuparetama,PE
60325,-3.72593445406544,-38.54905734332621,fortaleza,CE
14050,-21.16495633247045,-47.823593986052366,ribeirão preto,SP
78060,-15.62615196943634,-56.05901178227778,cuiaba,MT
88348,-27.001842305520064,-48.65764290929359,camboriu,SC
45450,-13.744634700181257,-39.486110643439496,gandu,BA
28970,-22.873781500452893,-42.32767661267477,araruama,RJ
95560,-29.34108398609589,-49.7314064583712,torres,RS
18650,-22.73481047592607,-48.54364814444358,sao manuel,SP
34010,-20.101591031930003,-43.94173080455003,nova lima,MG
60541,-3.779775845402999,-38.59166001211217,fortaleza,CE
36025,-21.7742414568354,-43.358001998615,juiz de fora,MG
5716,-23.63044271579432,-46.73324003220033,sao paulo,SP
64160,-3.461808009012161,-42.36989225295363,luzilandia,PI
95050,-29.152292228577192,-51.17062584679886,caxias do sul,RS
9851,-23.71579032361936,-46.5936209783599,sao bernardo do campo,SP
18271,-23.34350029188949,-47.83987153301333,tatui,SP
64000,-5.08276280898836,-42.81497036638244,teresina,PI
23560,-22.893828747706177,-43.71586622176694,rio de janeiro,RJ
69065,-3.12941051457095,-60.00585191035259,manaus,AM
15015,-20.81705915703251,-49.38427950371075,sao jose do rio preto,SP
14057,-21.132176060505515,-47.84724780030584,ribeirao preto,SP
17340,-22.49332903129746,-48.56682796895873,barra bonita,SP
76100,-16.525169999999996,-50.38709850000001,sao luis de montes belos,GO
35570,-20.46138587530683,-45.42940625648238,formiga,MG
5009,-23.53776446601066,-46.67301911977027,sao paulo,SP
89620,-27.397961182749697,-51.22961783641774,campos novos,SC
86020,-23.316582456575603,-51.1632405,londrina,PR
29850,-18.37286723062012,-40.82884732364575,ecoporanga,ES
17830,-21.61515982253095,-51.16453406126266,florida paulista,SP
5048,-23.532374650845416,-46.69914443935026,sao paulo,SP
81530,-25.46576404939701,-49.22986490536092,curitiba,PR
36140,-21.842620175923702,-43.79232721237713,lima duarte,MG
11740,-24.16626720843672,-46.79120657576894,itanhaém,SP
26052,-22.67625444350974,-43.4480247387317,nova iguacu,RJ
11025,-23.978451719949263,-46.29684703774025,santos,SP
3454,-23.56099496578224,-46.514212849909306,sao paulo,SP
6364,-23.56640184518886,-46.83990558439432,carapicuiba,SP
29090,-20.261009536211027,-40.26071336955391,vitoria,ES
8715,-23.53134296352198,-46.18347266987824,mogi das cruzes,SP
89868,-26.92827178413921,-53.00954474277139,saudades,SC
65540,-3.5066507028986096,-42.56171244260968,santa quiteria do maranhao,MA
1403,-23.566278514102827,-46.650914084684814,sao paulo,SP
79081,-20.49991000943506,-54.63411344696765,campo grande,MS
35669,-19.444950496948053,-44.74354687657794,papagaios,MG
5890,-23.66485130835592,-46.78701886164807,sao paulo,SP
30220,-19.94232112877264,-43.92127393450283,belo horizonte,MG
66115,-1.4228998842690994,-48.485168250764616,belem,PA
74810,-16.697836846510665,-49.24320529264173,goiania,GO
35675,-19.974867243658053,-44.28501011682104,juatuba,MG
13700,-21.778950768171427,-47.09090129776047,casa branca,SP
4363,-23.64834679600667,-46.66778731724271,sao paulo,SP
22291,-22.94733898612154,-43.161786565641385,rio de janeiro,RJ
29900,-19.40236687919566,-40.06337716260701,linhares,ES
78520,-9.937516530416191,-54.91296841406712,guaranta do norte,MT
33805,-19.767019107132555,-44.08167158381903,ribeirao das neves,MG
39803,-17.88070242364482,-41.50902402661988,teofilo otoni,MG
9450,-23.73812320038664,-46.39415191479599,rio grande da serra,SP
37456,-22.00086449999999,-44.46110925000001,carvalhos,MG
38740,-18.95403541851118,-46.99207440655192,patrocinio,MG
9360,-23.68799020653812,-46.46032365138947,maua,SP
6408,-23.49659238050181,-46.88637607486702,barueri,SP
18540,-23.196811288446547,-47.52268959122089,porto feliz,SP
17511,-22.179728024778896,-49.96056673290345,marília,SP
87053,-23.46455426981569,-51.90689279508671,maringa,PR
13343,-23.09528303593104,-47.21222342655611,indaiatuba,SP
12233,-23.25992294926177,-45.88708191609124,sao jose dos campos,SP
34580,-19.88958878633642,-43.8510857914948,sabara,MG
98035,-28.645767996023054,-53.58007677843285,cruz alta,RS
11470,-23.958416860974737,-46.27781511000806,guaruja,SP
42700,-12.877780840412012,-38.30596267110052,lauro de freitas,BA
12305,-23.283296878071496,-45.94725913313695,jacarei,SP
89500,-26.791952992168024,-51.0141969763451,cacador,SC
3736,-23.511671769086465,-46.51538094601535,sao paulo,SP
13574,-22.0360180335853,-47.8977882223152,sao carlos,SP
2678,-23.4538210269202,-46.66252140605342,sao paulo,SP
15055,-20.7967560864986,-49.36866433196034,sao jose do rio preto,SP
84168,-24.766660600362844,-50.00357747263163,castro,PR
37500,-22.42277572909797,-45.45470851342441,itajuba,MG
5059,-23.532714723007675,-46.71185022300767,sao paulo,SP
30882,-19.8750115965478,-44.01412544107506,belo horizonte,MG
89560,-27.0052521996328,-51.146528047548784,videira,SC
99830,-27.58806456227401,-52.10001088349431,gaurama,RS
8588,-23.43486357578132,-46.322941869908405,itaquaquecetuba,SP
2214,-23.49514224839868,-46.58715364126611,sao paulo,SP
49830,-9.971380532879076,-37.083407981783104,gararu,SE
63030,-7.219758445939574,-39.30835745502237,juazeiro do norte,CE
5684,-23.60956599446007,-46.70598625604473,são paulo,SP
89112,-26.94029777872952,-48.96107297299721,gaspar,SC
15070,-20.821740832881,-49.36430201658624,sao jose do rio preto,SP
38320,-18.854054093861723,-50.13521750248503,santa vitoria,MG
14057,-21.13610044823706,-47.8485304103526,ribeirão preto,SP
25755,-22.35301660822829,-43.165744630186246,petrópolis,RJ
85909,-24.7489090166322,-53.71627598399733,toledo,PR
7178,-23.39904600000001,-46.39418775,guarulhos,SP
33015,-19.76456818252492,-43.84359244245547,santa luzia,MG
4685,-23.660294931704204,-46.6959243569162,são paulo,SP
40350,-12.943064968779456,-38.47845316745506,salvador,BA
18086,-23.424155717179307,-47.417069655981294,sorocaba,SP
50720,-8.055514707744235,-34.91531440521669,recife,PE
13295,-23.1483690767188,-47.11824542301562,itupeva,SP
18103,-23.41336401373444,-47.414433331680485,sorocaba,SP
3336,-23.554343504299176,-46.56094154385708,sao paulo,SP
3378,-23.57071789869582,-46.54217756050551,sao paulo,SP
2918,-23.49668939938832,-46.71467458826242,são paulo,SP
26153,-22.707947080517428,-43.42154900002886,belford roxo,RJ
26525,-22.807100853228143,-43.41815463966357,nilópolis,RJ
89888,-27.075475422989093,-53.2566337787998,caibi,SC
30672,-20.02308378573488,-44.02844610268915,belo horizonte,MG
